country	gdpPercap	year
Chile	5547.063754	1987
China	1378.904018	1987
Colombia	4903.2191	1987
Comoros	1315.980812	1987
Congo, Dem. Rep.	672.774812	1987
Congo, Rep.	4201.194937	1987
Cook Islands	7821.002907	1987
Costa Rica	5629.915318	1987
Cote d'Ivoire	2156.956069	1987
Croatia	13822.58394	1987
Cuba	7532.924763	1987
Cyprus	14634.94796	1987
Czech Rep.	16310.4434	1987
Denmark	25116.17581	1987
Djibouti	2880.102568	1987
Dominica	5870.543047	1987
Dominican Rep.	2899.842175	1987
Ecuador	6481.776993	1987
Egypt	3885.46071	1987
El Salvador	4140.442097	1987
Equatorial Guinea	966.8968149	1987
Eritrea	521.1341333	1987
Ethiopia	573.7413142	1987
Fiji	2974.850227	1987
Finland	21141.01223	1987
France	22066.44214	1987
French Polynesia	23454.40806	1987
Gabon	11864.40844	1987
Gambia	611.6588611	1987
Georgia	6514.539988	1987
Germany	24639.18566	1987
Ghana	847.0061135	1987
Greece	16120.52839	1987
Greenland	28991.41878	1987
Grenada	4947.827429	1987
Guatemala	4246.485974	1987
Guinea	805.5724718	1987
Guinea-Bissau	736.4153921	1987
Guyana	2169.065751	1987
Haiti	1823.015995	1987
Honduras	3023.096699	1987
Hong Kong, China	20038.47269	1987
Hungary	12986.47998	1987
Iceland	26923.20628	1987
India	976.5126756	1987
Indonesia	1748.356961	1987
Iran	6642.881371	1987
Iraq	11643.57268	1987
Ireland	13872.86652	1987
Isle of Man	14576.75199	1987
Israel	17122.47986	1987
Italy	19207.23482	1987
Jamaica	6351.237495	1987
Japan	22375.94189	1987
Jordan	4448.679912	1987
Kenya	1361.936856	1987
Kiribati	2279.682066	1987
Korea, Dem. Rep.	4106.492315	1987
Korea, Rep.	8533.088805	1987
Kuwait	28118.42998	1987
Laos	1164.213492	1987
Latvia	10063.52646	1987
Lebanon	5377.091329	1987
Lesotho	773.9932141	1987
Liberia	506.1138573	1987
Libya	11770.5898	1987
Liechtenstein	49296.87205	1987
Luxembourg	34518.86801	1987
Macao, China	18701.7828	1987
Macedonia, FYR	8445.955343	1987
Madagascar	1155.441948	1987
Malawi	635.5173634	1987
Malaysia	5249.802653	1987
Maldives	1674.197279	1987
Mali	684.1715576	1987
Malta	11105.42748	1987
Marshall Islands	6918.163322	1987
Mauritania	1421.603576	1987
Mauritius	4783.586903	1987
Mexico	8688.156003	1987
Micronesia, Fed. Sts.	5205.100479	1987
Monaco	28834.16682	1987
Mongolia	2338.008304	1987
Montenegro	11732.51017	1987
Montserrat	11010.04539	1987
Morocco	2755.046991	1987
Mozambique	389.8761846	1987
Myanmar	385	1987
Namibia	3693.731337	1987
Nauru	13981.45571	1987
Nepal	775.6324501	1987
Netherlands	23651.32361	1987
Netherlands Antilles	17406.52904	1987
New Caledonia	24837.87139	1987
New Zealand	19007.19129	1987
Nicaragua	2955.984375	1987
Niger	668.3000228	1987
Nigeria	1385.029563	1987
Norway	31540.9748	1987
Oman	18115.22313	1987
Pakistan	1704.686583	1987
Palau	12549.74653	1987
Panama	7034.779161	1987
Papua New Guinea	1742.4451	1987
Paraguay	3998.875695	1987
Peru	6360.943444	1987
Philippines	2189.634995	1987
Poland	9082.351172	1987
Portugal	13039.30876	1987
Puerto Rico	12281.34191	1987
Qatar	40870.69142	1987
Reunion	5303.377488	1987
Romania	9696.273295	1987
Rwanda	847.991217	1987
Saint Kitts and Nevis	7741.524029	1987
Saint Lucia	6224.539345	1987
Saint Vincent and the Grenadines	3824.14315	1987
Samoa	3642.570512	1987
San Marino	24846.62161	1987
Sao Tome and Principe	1516.525457	1987
Saudi Arabia	21198.26136	1987
Senegal	1441.72072	1987
Serbia	15870.87851	1987
Seychelles	10392.28687	1987
Sierra Leone	1294.447788	1987
Singapore	18861.53081	1987
Slovak Republic	12037.26758	1987
Slovenia	18678.53492	1987
Solomon Islands	1783.648762	1987
Somalia	1093.244963	1987
South Africa	7825.823398	1987
Spain	15764.98313	1987
Sri Lanka	1876.766827	1987
Sudan	1507.819159	1987
Suriname	5508.173487	1987
Swaziland	3984.839812	1987
Sweden	23586.92927	1987
Switzerland	30281.70459	1987
Syria	3116.774285	1987
Taiwan	11054.56175	1987
Tanzania	831.8220794	1987
Thailand	2982.653773	1987
Togo	1202.201361	1987
Tonga	4088.357279	1987
Trinidad and Tobago	7388.597823	1987
Tunisia	3810.419296	1987
Turkey	5089.043686	1987
Turks and Caicos Islands	14891.76944	1987
Tuvalu	2664.477708	1987
Uganda	617.7244065	1987
United Arab Emirates	29327.0588	1987
United Kingdom	21664.78767	1987
United States	29884.35041	1987
Uruguay	7452.398969	1987
Vanuatu	3251.274545	1987
Venezuela	9883.584648	1987
West Bank and Gaza	5107.197384	1987
Vietnam	820.7994449	1987
Yemen, Rep.	1971.741538	1987
Zambia	1213.315116	1987
Zimbabwe	706.1573059	1987
Afghanistan	770.010794	1988
Albania	3762.606544	1988
Algeria	5415.986264	1988
Andorra	27517.71361	1988
Angola	2728.529902	1988
Anguilla	11605.74418	1988
Antigua and Barbuda	10425.2269	1988
Argentina	8845.591444	1988
Aruba	21252.4093	1988
Australia	22508.19078	1988
Austria	24371.17769	1988
Bahamas	22549.93421	1988
Bahrain	18571.20729	1988
Bangladesh	759.0447399	1988
Barbados	14140.09281	1988
Belgium	23555.8201	1988
Belize	4092.65547	1988
Benin	1222.901415	1988
Bermuda	51378.54873	1988
Bhutan	1535.466649	1988
Bolivia	2800.943227	1988
Bosnia and Herzegovina	4234.672274	1988
Botswana	6959.659458	1988
Brazil	7657.323839	1988
British Virgin Islands	4961.388411	1988
Brunei	52649.80228	1988
Bulgaria	8179.010541	1988
Burkina Faso	957.8685639	1988
Burundi	628.5897867	1988
Cambodia	675.3845077	1988
Cameroon	2411.324587	1988
Canada	27562.41454	1988
Cape Verde	1500.814566	1988
Cayman Islands	45544.45179	1988
Central African Rep.	837.772705	1988
Chad	1066.26406	1988
Chile	5850.785603	1988
China	1446.347723	1988
Colombia	5046.812704	1988
Comoros	1337.51048	1988
Congo, Dem. Rep.	655.3399676	1988
Congo, Rep.	4080.895491	1988
Cook Islands	7991.319544	1988
Costa Rica	5668.466508	1988
Cote d'Ivoire	2049.196791	1988
Croatia	13568.04727	1988
Cuba	7599.977357	1988
Cyprus	15679.76024	1988
Czech Rep.	16644.97723	1988
Denmark	25396.29132	1988
Djibouti	2742.923331	1988
Dominica	6437.654989	1988
Dominican Rep.	2859.224666	1988
Ecuador	6992.249093	1988
Egypt	3956.622473	1988
El Salvador	4142.568186	1988
Equatorial Guinea	1010.404744	1988
Eritrea	512.6255579	1988
Ethiopia	564.3738195	1988
Fiji	3000.081918	1988
Finland	22110.8847	1988
France	22990.10356	1988
French Polynesia	23470.77449	1988
Gabon	12980.2906	1988
Gambia	651.850951	1988
Georgia	6816.096708	1988
Germany	25359.06024	1988
Ghana	870.0525456	1988
Greece	16824.3392	1988
Greenland	30332.54811	1988
Grenada	5135.841384	1988
Guatemala	4284.961149	1988
Guinea	831.908924	1988
Guinea-Bissau	747.969752	1988
Guyana	2104.874624	1988
Haiti	1798.564736	1988
Honduras	3073.168641	1988
Hong Kong, China	21476.4346	1988
Hungary	13399.3031	1988
Iceland	26435.22394	1988
India	1055.851259	1988
Indonesia	1821.981791	1988
Iran	6101.088427	1988
Iraq	8953.522885	1988
Ireland	14639.59519	1988
Isle of Man	16062.67829	1988
Israel	17187.12249	1988
Italy	20293.85091	1988
Jamaica	6524.135987	1988
Japan	23661.03654	1988
Jordan	4257.363231	1988
Kenya	1396.422336	1988
Kiribati	2618.341858	1988
Korea, Dem. Rep.	4106.379804	1988
Korea, Rep.	9402.547006	1988
Kuwait	27895.53085	1988
Laos	1167.061326	1988
Latvia	10512.99302	1988
Lebanon	4896.806535	1988
Lesotho	851.827177	1988
Liberia	490.9245793	1988
Libya	11617.20916	1988
Liechtenstein	51396.19637	1988
Luxembourg	37373.59064	1988
Macao, China	19353.90862	1988
Macedonia, FYR	8290.426874	1988
Madagascar	1140.361019	1988
Malawi	610.9350538	1988
Malaysia	5577.662106	1988
Maldives	1761.796272	1988
Mali	670.504547	1988
Malta	11937.83199	1988
Marshall Islands	7242.246744	1988
Mauritania	1435.101782	1988
Mauritius	5062.208201	1988
Mexico	8628.257235	1988
Micronesia, Fed. Sts.	5399.418486	1988
Monaco	29994.74243	1988
Mongolia	2391.142136	1988
Montenegro	11516.46128	1988
Montserrat	12245.8566	1988
Morocco	2963.853596	1988
Mozambique	424.4813332	1988
Myanmar	332	1988
Namibia	3624.189909	1988
Nauru	13831.37638	1988
Nepal	815.8148153	1988
Netherlands	24302.25513	1988
Netherlands Antilles	17486.36527	1988
New Caledonia	32806.32749	1988
New Zealand	18874.65232	1988
Nicaragua	2560.223546	1988
Niger	687.393065	1988
Nigeria	1481.384981	1988
Norway	31358.23328	1988
Oman	18002.57862	1988
Pakistan	1760.849258	1988
Palau	14937.8488	1988
Panama	5821.911408	1988
Papua New Guinea	1748.268178	1988
Paraguay	4136.868251	1988
Peru	5714.654778	1988
Philippines	2285.433763	1988
Poland	9252.06033	1988
Portugal	14008.38139	1988
Puerto Rico	12965.93595	1988
Qatar	40632.35159	1988
Reunion	5508.864509	1988
Romania	9637.161027	1988
Rwanda	793.5517273	1988
Saint Kitts and Nevis	8512.809201	1988
Saint Lucia	6986.991725	1988
Saint Vincent and the Grenadines	4339.235456	1988
Samoa	3569.520392	1988
San Marino	25600.71288	1988
Sao Tome and Principe	1508.152986	1988
Saudi Arabia	20995.14208	1988
Senegal	1470.264047	1988
Serbia	15578.62342	1988
Seychelles	10747.29219	1988
Sierra Leone	1298.326262	1988
Singapore	20542.92988	1988
Slovak Republic	12284.15683	1988
Slovenia	18334.5781	1988
Solomon Islands	1797.146254	1988
Somalia	1089.285829	1988
South Africa	7965.50168	1988
Spain	16553.14424	1988
Sri Lanka	1898.766592	1988
Sudan	1494.415186	1988
Suriname	5930.970631	1988
Swaziland	3712.853493	1988
Sweden	23962.27119	1988
Switzerland	30971.58824	1988
Syria	3405.240706	1988
Taiwan	11821.52204	1988
Tanzania	840.7083629	1988
Thailand	3330.332705	1988
Togo	1212.077333	1988
Tonga	3988.058263	1988
Trinidad and Tobago	7059.562264	1988
Tunisia	3732.502282	1988
Turkey	5180.727725	1988
Turks and Caicos Islands	15920.70754	1988
Tuvalu	2889.195177	1988
Uganda	636.7938514	1988
United Arab Emirates	27050.84734	1988
United Kingdom	22673.27583	1988
United States	30846.86533	1988
Uruguay	7407.361071	1988
Vanuatu	3191.444424	1988
Venezuela	10350.52016	1988
West Bank and Gaza	5276.330831	1988
Vietnam	851.4239524	1988
Yemen, Rep.	1989.88649	1988
Zambia	1249.787665	1988
Zimbabwe	744.4589752	1988
Afghanistan	751.441274	1989
Albania	3790.981701	1989
Algeria	5457.745569	1989
Andorra	28281.89339	1989
Angola	2730.558884	1989
Anguilla	12220.76911	1989
Antigua and Barbuda	11211.43886	1989
Argentina	8107.715406	1989
Aruba	23845.23818	1989
Australia	23133.97635	1989
Austria	25307.87479	1989
Bahamas	22669.38991	1989
Bahrain	18431.74096	1989
Bangladesh	763.4563728	1989
Barbados	14528.01825	1989
Belgium	24269.23182	1989
Belize	4542.519865	1989
Benin	1158.335439	1989
Bermuda	51041.6401	1989
Bhutan	1615.412426	1989
Bolivia	2819.344313	1989
Bosnia and Herzegovina	4162.738709	1989
Botswana	7619.617293	1989
Brazil	7763.037527	1989
British Virgin Islands	5174.696631	1989
Brunei	50628.31425	1989
Bulgaria	8025.266041	1989
Burkina Faso	917.4080934	1989
Burundi	623.2714096	1989
Cambodia	666.8180295	1989
Cameroon	2131.494194	1989
Canada	27729.89597	1989
Cape Verde	1554.985721	1989
Cayman Islands	47159.21462	1989
Central African Rep.	844.8043468	1989
Chad	1097.785994	1989
Chile	6359.079798	1989
China	1443.272381	1989
Colombia	5145.386287	1989
Comoros	1303.552925	1989
Congo, Dem. Rep.	630.5611742	1989
Congo, Rep.	4102.610122	1989
Cook Islands	8368.597008	1989
Costa Rica	5839.223281	1989
Cote d'Ivoire	1972.843205	1989
Croatia	13337.56946	1989
Cuba	7549.091497	1989
Cyprus	16704.32947	1989
Czech Rep.	16757.82085	1989
Denmark	25447.85704	1989
Djibouti	2580.681929	1989
Dominica	6459.554259	1989
Dominican Rep.	3157.726371	1989
Ecuador	6826.420655	1989
Egypt	3984.039481	1989
El Salvador	4114.221069	1989
Equatorial Guinea	1025.239516	1989
Eritrea	501.9336411	1989
Ethiopia	552.6025806	1989
Fiji	3217.637734	1989
Finland	23289.79916	1989
France	23669.58284	1989
French Polynesia	23644.35606	1989
Gabon	13663.20063	1989
Gambia	671.7965845	1989
Georgia	6297.58826	1989
Germany	25983.62653	1989
Ghana	889.3878879	1989
Greece	17387.48662	1989
Greenland	32117.35298	1989
Grenada	5504.779909	1989
Guatemala	4324.875638	1989
Guinea	843.6361501	1989
Guinea-Bissau	734.0765509	1989
Guyana	2013.104355	1989
Haiti	1779.896007	1989
Honduras	3092.503214	1989
Hong Kong, China	21897.42576	1989
Hungary	13155.25136	1989
Iceland	26317.46255	1989
India	1102.775154	1989
Indonesia	1955.781406	1989
Iran	6158.088161	1989
Iraq	7948.445351	1989
Ireland	15562.97586	1989
Isle of Man	16911.1978	1989
Israel	17048.77387	1989
Italy	21166.47838	1989
Jamaica	6948.144491	1989
Japan	24704.53408	1989
Jordan	3677.473176	1989
Kenya	1413.696976	1989
Kiribati	2331.94959	1989
Korea, Dem. Rep.	4106.458066	1989
Korea, Rep.	9904.364545	1989
Kuwait	28764.50908	1989
Laos	1169.79038	1989
Latvia	11044.47612	1989
Lebanon	4901.325099	1989
Lesotho	922.6154934	1989
Liberia	482.005435	1989
Libya	11476.56036	1989
Liechtenstein	53013.44537	1989
Luxembourg	40736.66326	1989
Macao, China	19597.07063	1989
Macedonia, FYR	8149.598985	1989
Madagascar	1152.551816	1989
Malawi	605.5045989	1989
Malaysia	5960.927957	1989
Maldives	1863.835923	1989
Mali	724.8373529	1989
Malta	12805.71672	1989
Marshall Islands	7024.019967	1989
Mauritania	1448.608465	1989
Mauritius	5233.977894	1989
Mexico	8815.268075	1989
Micronesia, Fed. Sts.	5316.170933	1989
Monaco	31073.52784	1989
Mongolia	2389.380926	1989
Montenegro	11320.83336	1989
Montserrat	13324.6997	1989
Morocco	2960.345928	1989
Mozambique	443.1285533	1989
Myanmar	334	1989
Namibia	3719.245339	1989
Nauru	13455.40399	1989
Nepal	813.7628396	1989
Netherlands	25225.01637	1989
Netherlands Antilles	18682.47431	1989
New Caledonia	35684.01239	1989
New Zealand	18983.91778	1989
Nicaragua	2457.126134	1989
Niger	670.1944085	1989
Nigeria	1534.608973	1989
Norway	31527.69364	1989
Oman	18103.04062	1989
Pakistan	1793.765719	1989
Palau	15270.56372	1989
Panama	5685.876635	1989
Papua New Guinea	1680.152631	1989
Paraguay	4254.411686	1989
Peru	4911.482613	1989
Philippines	2372.000079	1989
Poland	9083.714502	1989
Portugal	14724.11143	1989
Puerto Rico	13487.70426	1989
Qatar	40929.99871	1989
Reunion	5560.260585	1989
Romania	9295.593098	1989
Rwanda	786.3328173	1989
Saint Kitts and Nevis	9208.732535	1989
Saint Lucia	7375.895688	1989
Saint Vincent and the Grenadines	4405.03451	1989
Samoa	3678.484944	1989
San Marino	26163.66691	1989
Sao Tome and Principe	1498.631581	1989
Saudi Arabia	20934.15182	1989
Senegal	1402.528164	1989
Serbia	15313.99233	1989
Seychelles	11282.19988	1989
Sierra Leone	1296.016448	1989
Singapore	21986.22003	1989
Slovak Republic	12367.43654	1989
Slovenia	18023.13215	1989
Solomon Islands	1889.781502	1989
Somalia	1112.248005	1989
South Africa	7976.288378	1989
Spain	17355.7471	1989
Sri Lanka	1922.057129	1989
Sudan	1574.459608	1989
Suriname	6148.980195	1989
Swaziland	3787.596668	1989
Sweden	24357.83168	1989
Switzerland	32031.32878	1989
Syria	2994.310223	1989
Taiwan	12683.80301	1989
Tanzania	844.4603166	1989
Thailand	3684.002866	1989
Togo	1213.302626	1989
Tonga	3975.495931	1989
Trinidad and Tobago	6990.795857	1989
Tunisia	3794.694602	1989
Turkey	5138.446608	1989
Turks and Caicos Islands	16996.68922	1989
Tuvalu	2785.42152	1989
Uganda	658.111329	1989
United Arab Emirates	29062.1632	1989
United Kingdom	23100.74176	1989
United States	31646.40825	1989
Uruguay	7453.361356	1989
Vanuatu	3217.715951	1989
Venezuela	9427.017797	1989
West Bank and Gaza	5452.692486	1989
Vietnam	868.7993731	1989
Yemen, Rep.	1991.575551	1989
Zambia	1226.4309	1989
Zimbabwe	768.2785334	1989
Afghanistan	709.5049419	1990
Albania	3824.847995	1990
Algeria	5244.509612	1990
American Samoa	6497.344724	1990
Andorra	28511.18326	1990
Angola	2777.417631	1990
Anguilla	12335.01446	1990
Antigua and Barbuda	11573.56144	1990
Argentina	7846.612519	1990
Armenia	2809.07262	1990
Aruba	24316.96867	1990
Australia	23151.89034	1990
Austria	26134.99521	1990
Azerbaijan	4629.494456	1990
Bahamas	21906.40174	1990
Bahrain	17860.39158	1990
Bangladesh	798.5847008	1990
Barbados	13954.77684	1990
Belarus	6807.781057	1990
Belgium	24925.91	1990
Belize	4871.108698	1990
Benin	1165.469339	1990
Bermuda	48924.63621	1990
Bhutan	1782.040547	1990
Bolivia	2897.283685	1990
Bosnia and Herzegovina	3844.612477	1990
Botswana	7829.231189	1990
Brazil	7136.93246	1990
British Virgin Islands	6846.425734	1990
Brunei	50563.57119	1990
Bulgaria	7225.877958	1990
Burkina Faso	880.1735852	1990
Burundi	630.441517	1990
Cambodia	642.9024504	1990
Cameroon	2036.082876	1990
Canada	27387.27394	1990
Cape Verde	1587.891309	1990
Cayman Islands	50861.3286	1990
Central African Rep.	851.2086134	1990
Chad	999.1073309	1990
Chile	6478.746651	1990
China	1465.731209	1990
Colombia	5302.339929	1990
Comoros	1286.802632	1990
Congo, Dem. Rep.	595.592569	1990
Congo, Rep.	4066.158831	1990
Cook Islands	9022.544396	1990
Costa Rica	5899.671435	1990
Cote d'Ivoire	1760.417846	1990
Croatia	12318.28119	1990
Cuba	7463.689531	1990
Cyprus	17572.31303	1990
Czech Rep.	16270.17261	1990
Denmark	25714.12973	1990
Djibouti	2487.042704	1990
Dominica	6841.111403	1990
Dominican Rep.	2948.11981	1990
Ecuador	6842.304504	1990
Egypt	3976.219376	1990
El Salvador	4167.26722	1990
Equatorial Guinea	1027.706386	1990
Eritrea	476.6234731	1990
Estonia	10389.81937	1990
Ethiopia	524.7374147	1990
Finland	23180.78249	1990
France	24182.34052	1990
French Guiana	7210.633386	1990
French Polynesia	23649.59366	1990
Gabon	13944.56166	1990
Gambia	673.8783293	1990
Georgia	5375.310102	1990
Germany	24996.14315	1990
Ghana	893.8016005	1990
Greece	17222.41447	1990
Greenland	28204.28074	1990
Grenada	5839.916544	1990
Guadeloupe	3510.821603	1990
Guatemala	4328.932886	1990
Guinea	834.4765196	1990
Guinea-Bissau	740.3527329	1990
Guyana	1958.997633	1990
Haiti	1742.987855	1990
Honduras	3004.974795	1990
Hong Kong, China	22536.16616	1990
Hungary	12308.90783	1990
Iceland	26372.87842	1990
India	1136.514108	1990
Indonesia	2097.695088	1990
Iran	6529.786685	1990
Iraq	7633.315249	1990
Ireland	16904.61273	1990
Isle of Man	17361.5764	1990
Israel	17495.14868	1990
Italy	21561.42044	1990
Jamaica	7296.543705	1990
Japan	25870.13512	1990
Jordan	3399.095113	1990
Kazakhstan	7085.497707	1990
Kenya	1428.995574	1990
Kiribati	2328.892261	1990
Korea, Dem. Rep.	4106.50516	1990
Korea, Rep.	10739.82079	1990
Kuwait	22095.96056	1990
Kyrgyzstan	2539.186647	1990
Laos	1172.379996	1990
Latvia	10217.78407	1990
Lebanon	4849.201009	1990
Lesotho	940.2601435	1990
Liberia	556.5192717	1990
Libya	11069.60841	1990
Liechtenstein	53502.64658	1990
Lithuania	13148.25839	1990
Luxembourg	42467.63837	1990
Macao, China	20495.49418	1990
Macedonia, FYR	7526.787562	1990
Madagascar	1163.037254	1990
Malawi	602.7156286	1990
Malaysia	6386.016245	1990
Maldives	2099.769878	1990
Mali	716.2264431	1990
Malta	13494.44213	1990
Marshall Islands	7462.284481	1990
Martinique	11068.34813	1990
Mauritania	1393.458697	1990
Mauritius	5547.920965	1990
Mexico	9103.392352	1990
Micronesia, Fed. Sts.	5408.706506	1990
Moldova	4903.82626	1990
Monaco	31717.20251	1990
Mongolia	2268.599254	1990
Montenegro	10455.66879	1990
Montserrat	15305.6167	1990
Morocco	3002.102685	1990
Mozambique	443.2354904	1990
Myanmar	335	1990
Namibia	3472.395354	1990
Nauru	12878.75847	1990
Nepal	852.6851107	1990
Netherlands	26109.49388	1990
Netherlands Antilles	18834.42927	1990
New Caledonia	36179.11254	1990
New Zealand	18833.59677	1990
Nicaragua	2355.468316	1990
Niger	640.5951346	1990
Nigeria	1571.113656	1990
Northern Mariana Islands	6497.344724	1990
Norway	32064.81755	1990
Oman	17485.61204	1990
Pakistan	1825.996628	1990
Palau	15994.63832	1990
Panama	5834.195167	1990
Papua New Guinea	1588.261601	1990
Paraguay	4261.105759	1990
Peru	4564.338626	1990
Philippines	2386.906358	1990
Poland	8172.110085	1990
Portugal	15369.31004	1990
Puerto Rico	13873.72566	1990
Qatar	40510.84954	1990
Reunion	5980.271096	1990
Romania	8281.621099	1990
Russia	12690.1861	1990
Rwanda	760.7426427	1990
Saint Kitts and Nevis	9421.671198	1990
Saint Lucia	7476.50154	1990
Saint Vincent and the Grenadines	4587.140832	1990
Samoa	3491.923524	1990
San Marino	26386.74996	1990
Sao Tome and Principe	1497.003882	1990
Saudi Arabia	23520.95202	1990
Senegal	1423.271057	1990
Serbia	14143.66121	1990
Seychelles	11946.77284	1990
Sierra Leone	1297.162652	1990
Singapore	23142.79775	1990
Slovak Republic	12007.54734	1990
Slovenia	16645.76222	1990
Solomon Islands	1870.128585	1990
Somalia	1106.428383	1990
South Africa	7786.875847	1990
Spain	18064.9166	1990
Sri Lanka	2019.404042	1990
Sudan	1405.310269	1990
Suriname	5863.392028	1990
Swaziland	3722.546981	1990
Sweden	24740.45183	1990
Switzerland	32875.77966	1990
Syria	3108.50552	1990
Taiwan	13361.45062	1990
Tajikistan	3377.864335	1990
Tanzania	850.8079326	1990
Thailand	4039.673108	1990
Timor-Leste	2257.726941	1990
Togo	1160.134963	1990
Tonga	3867.014809	1990
Trinidad and Tobago	7113.560151	1990
Tunisia	4017.219947	1990
Turkey	5506.791696	1990
Turkmenistan	5132.075826	1990
